"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2011-04-01,94.4516727279,87.9745887738,86.9021032464,,1.0724855274,0.5473884951,0.3722175225,,0.1528795098,0.1528795098,1.5684705747,1.7287528464,3.1421813067,0.0376792263,,,0.0376792263
2011-05-01,92.4446821668,86.1762615792,85.1218708563,,1.0543907229,0.5308865808,0.3787758933,,0.1447282488,0.1447282488,1.4979860505,1.6668086322,3.0666325857,0.0369933192,,,0.0369933192
2011-06-01,91.5093128531,85.3684736845,84.3363681098,,1.0321055747,0.5667613173,0.3312742821,,0.1340699753,0.1340699753,1.4731612103,1.6521088378,2.9788949101,0.0366742104,,,0.0366742104
2011-07-01,91.1983706725,84.9107952675,83.95996451,,0.9508307575,0.515551705,0.3233094,,0.1119696525,0.1119696525,1.44982078,1.6262938275,3.1748507625,0.036610035,,,0.036610035
2011-08-01,93.7827824157,87.3703851202,85.1970276836,,2.1733574366,0.8449294546,0.8611692173,,0.4672587647,0.4672587647,1.3505941036,1.5918046074,3.4339786369,0.0360199476,,,0.0360199476
2011-09-01,92.2003798501,86.2355810354,84.7617947567,,1.4737862787,0.4243730382,0.6733446976,,0.3760685429,0.3760685429,1.3280280401,1.5411361076,3.0607694192,0.0348652478,,,0.0348652478
2011-10-01,92.728986126,86.538684302,85.521708335,,1.016975967,0.222877844,0.59091753,,0.203180593,0.203180593,1.345544508,1.56198434,3.247057338,0.035715638,,,0.035715638
2011-11-01,101.1967658985,94.9952633975,91.4811975715,,3.514065826,0.896898058,1.8338943775,,0.7832733905,0.7832733905,1.286401867,1.5476998225,3.3315683225,0.035832489,,,0.035832489
2011-12-01,100.8121535247,94.9730444095,91.8800032109,,3.0930411986,0.805973812,1.6507681773,,0.6362992093,0.6362992093,1.3366251027,1.5360958415,2.9302905022,0.0360976688,,,0.0360976688
2012-01-01,100.566395952,94.356478648,92.207181984,,2.149296664,0.180249688,1.4257581,,0.543288876,0.543288876,1.33609504,1.535277872,3.302217384,0.036327008,,,0.036327008
2012-02-01,102.23675819,95.8919094,94.2063738,,1.6855356,0.17067225,1.06224839,,0.45261496,0.45261496,1.31962999,1.57081246,3.41705462,0.03735172,,,0.03735172
2012-03-01,106.2740527277,99.8230752343,98.4077954585,,1.4152797758,0.2549845628,0.8620985186,,0.2981966944,0.2981966944,1.3954879598,1.6434629211,3.3729377759,0.0390888366,,,0.0390888366
2012-04-01,104.7783824008,98.3908874796,97.3479316732,,1.0429558064,0.2773956936,0.5538163584,,0.2117437544,0.2033747572,1.4226482716,1.6252105048,3.30087875,0.0387573948,,,0.0387573948
